"from","from_id","id","message","picture","link","name","description","type","created_time","shares","likes","loves","wows","hahas","sads","angrys"
"Foody.vn","_210695369058001","210695369058001_1666018276859029","[Giảm 45% 'CHÁO ẾCH SINGAPORE' đậm đà, càng ăn càng ghiền]
 
Địa chỉ: https://goo.gl/JgG2pC
Ship tận nơi: https://goo.gl/rTnKwi

Không gian quán xinh xắn, hẹn hò cafe thích lắm. Menu ngoài nước uống còn có món cháo ếch chất lượng, con ếch to thịt tươi ngọt, nước sốt ăn kèm cũng ngon. Đặt qua Now.vn sẽ được giảm 45% bill từ 28/5-3/6 nha.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30852258_1666049763522547_3964936988158590976_n.jpg?_nc_cat=0&oh=00282f9f408293fe2920b9a564468a01&oe=5B866CA3","https://www.facebook.com/FoodyVietnam/videos/1666018276859029/","Cháo ếch Sing giảm 45%","","video","2018-05-28T03:00:00+0000","12","298","8","1","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1669834483144075","[Rộ tin uống 'TRÀ SỮA KHÔNG MẬP' quất liền 1 ly full topping - Giảm ngay 35%]

Link đặt món: https://goo.gl/LjAS7G
(Đặt món tại NOW và nhập mã TOOCHAVP giảm 35%)

Với công thức làm từ đường mía organic 100% và bột trân châu cũng làm từ bột khoai tây tự nhiên - không hấp thu chất béo nên khi uống vào sẽ có vị thanh ngọt đặc biệt không bị gắt, mà đặc biệt là hết sợ mập và còn tốt cho hệ tiêu hóa nữa nghen. 
Từ nay hết còn xoắn xít, cắn rứt 'tâm can' khi phải nhịn trà sữa rồi nữa nhá!
----------------
✅Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29767110_1669850133142510_8300206492032696320_n.jpg?_nc_cat=0&oh=f3cbe80ec3edb112d16d8663dbb7b1b5&oe=5B8A340B","https://www.facebook.com/FoodyVietnam/videos/1669834483144075/","Rộ tin uống 'TRÀ SỮA KHÔNG MẬP' quất liền 1 ly full topping - Giảm ngay 35%","","video","2018-05-28T02:30:00+0000","50","861","45","8","19","0","0"
"Foody.vn","_210695369058001","210695369058001_1670063113121212","[Đi cầu may ngay tại “8 NGÔI CHÙA LINH THIÊNG NHẤT SG” mừng đại lễ Phật Đản sắp tới nhé]

Chi tiết: https://goo.gl/cPgo3n 

 👸Còn vài ngày nữa là đến đại lễ Phật Đản 2018 rồi, các chế có chuẩn bị gì chưa? Chưa thì mị giới thiệu liền ngay 8 ngôi chùa nổi tiếng linh thiêng ở Sài Gòn để các chế hành hương tới tham gia các hoạt động mừng đại lễ hoặc cầu sức khỏe, tình duyên, may mắn nhé! Khéo mà điều ước thành sự thật nhớ vô báo cho mị biết để mị cùng vui nha!

 Nguồn: TripNow.vn. Video: Lân New
Pics: @jason.phann/ @nhattuyentranthuy","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/31781636_1018891191651554_8478052892962455552_n.jpg?_nc_cat=0&oh=21ff16eb3798d87b9e1fc136b41a7759&oe=5BC1B5C4","https://www.facebook.com/tripnow.vn/videos/1018890614984945/","TripNow.vn","[#TripWHERE - Đi cầu may ngay tại “8 NGÔI CHÙA LINH THIÊNG NHẤT SG” mừng đại lễ Phật Đản sắp tới nhé]

Chi tiết: https://goo.gl/cPgo3n 

 👸Còn vài ngày nữa là đến đại lễ Phật Đản 2018 rồi, các chế có chuẩn bị gì chưa? Chưa thì mị giới thiệu liền ngay 8 ngôi chùa nổi tiếng linh thiêng ở Sài Gòn để các chế hành hương tới tham gia các hoạt động mừng đại lễ hoặc cầu sức khỏe, tình duyên, may mắn nhé! Khéo mà điều ước thành sự thật nhớ vô báo cho mị biết để mị cùng vui nha!

 👸SHARE lại ngay kẻo quên nha, đợt này mà bận quá thì note lại để sau này đi nghen các chế! #TripnowSaiGon

-----------------------------------------

(y) TripNow.vn vì mình đều yêu du lịch!

Video: Lân New
Pics: @jason.phann/ @nhattuyentranthuy","video","2018-05-28T02:00:01+0000","242","984","43","0","2","0","1"
"Foody.vn","_210695369058001","210695369058001_1669850353142488","[Ăn hoài không chán CƠM SƯỜN ngon thần thánh - Giảm 35%]

Đặt món: https://goo.gl/6XABgh
Không ngoa chút nào khi nói món này là 'vơ-đét' của quán. Nhờ hương vị đặc biệt càng ăn càng ghiền, em ấy luôn trong tình trạng cháy hàng. Có ai cưỡng nổi sức hút từ hộp cơm siêu hấp dẫn này không?
-------------- 
* Nhập mã NSVIVO35 giảm 35% khi order qua Now.vn. 
* Áp dụng cho đơn hàng trên 100k, giảm tối đa 150k. 
* Tặng ngay 1 chai Fuze Tea đào hạt chia cho mọi đơn hàng từ 100k.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29785740_231339330973469_8057790888509702144_n.jpg?_nc_cat=0&oh=ffe9c54bfab131d6624e196ba9c6d732&oe=5BC01190","https://www.facebook.com/FoodyVietnam/videos/1669850353142488/","Ăn hoài không chán CƠM SƯỜN ngon thần thánh - Giảm 35%","","video","2018-05-28T01:30:00+0000","4","121","2","1","1","0","0"
"Foody.vn","_210695369058001","210695369058001_1667437313383792","[Chụp ngàn tấm so deep ở 'ĐẢO THẦN TIÊN XỨ HÀN' đẹp rụng rời]
 
Chi tiết: https://goo.gl/bAizSZ

Coi hình người ta xong thấy hừng hực khí thế cày cuốc kiếm tiền, đặng làm 1 chuyến khám phá hòn đảo này quá nè. Đẹp mà lãng mạn xuất sắc lịm tim luôn 😚","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29769874_1667437813383742_8774969157570527232_n.jpg?_nc_cat=0&oh=dd89f7042dfecebf0fc4617ff62ec80f&oe=5BC428A4","https://www.facebook.com/FoodyVietnam/videos/1667426380051552/","Photos from Foody.vn's post","","video","2018-05-28T01:00:06+0000","88","6384","52","4","4","1","0"
"Foody.vn","_210695369058001","210695369058001_1655474377913419","[Thử liền các địa chỉ GỘI DẦU THẢO DƯỢC thư giãn, tóc lại mềm mượt]

Hội con gái có thể rủ nhau đi thử gội đầu với thảo dược nè, có bồ kết, vỏ bưởi và các thảo dược khác nữa. Đảm bảo đầu tóc sảng khoái mà còn mềm mượt, kích thích mọc tóc nữa đó.

(y) Sheis.vn - cộng đồng làm đẹp với hàng triệu bí kíp biến bạn thành hotgirl sành điệu!","https://external.xx.fbcdn.net/safe_image.php?d=AQD2Ndu2nsCkpk5Z&w=130&h=130&url=https%3A%2F%2Fmedia.sheis.vn%2Fcollection%2Fs%2Fsheis-0f7b44d8-3deb-4504-a66e-d9265e4e6805-20180511104308052.jpg&cfs=1&sx=269&sy=0&sw=492&sh=492&_nc_hash=AQCQ-tfHZ-3JGXMO","https://www.sheis.vn/bo-suu-tap-dia-diem/cac-dia-chi-goi-dau-thao-duoc-giup-kich-thich-moc-toc-muot-lai-thom-6916","Các Địa Chỉ GỘI ĐẦU THẢO DƯỢC Giúp Kích Thích Mọc Tóc, Mượt Lại Thơm","Gội đầu thảo dược với bồ kết, bưởi, vv. không chỉ hạn chế rụng tóc mà còn giúp kích thích mọc tóc, giúp tóc mượt và thơm","link","2018-05-28T00:30:00+0000","395","1020","28","3","5","0","0"
"Foody.vn","_210695369058001","210695369058001_1669822916478565","[Đặt hay không đặt khi NOW giảm 20k cho hóa đơn trên 100k]

Link đặt món: https://www.now.vn/
(Đặt món tại APP NOW, nhập mã PREORDER20K giảm ngay 20k)
Cứ canh ngay giờ Vàng (6h - 10h & 15h - 18h) mà tha hồ đặt món ngon về thôi nè. Chọn trà sữa hay bánh bông lan Đài Loan, chọn cơm gà hay cơm tấm...tất cả đều có đủ tại App NOW ver 1.8.5 mới nhất hết nhé!
*Áp dụng các quán 'verified merchant'
----------------
✅Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33621371_1669809396479917_4607354878916820992_n.jpg?_nc_cat=0&oh=9cde20519d9d7c02db8de8787cb6c9e9&oe=5B7CD6EF","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1669809393146584/?type=3","Photos from Foody.vn's post","","photo","2018-05-28T00:00:00+0000","2","123","11","1","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1667444750049715","[Đượm vị tuổi thơ 'XÔI LÁ CHUỐI CHỈ 10K' nóng hổi thơm ngon]
 
Ship tận nơi: https://goo.gl/Cir7FT
Địa chỉ: https://goo.gl/CeMjPg

Gói xôi đơn giản chỉ có lạp xưởng, chà bông, hành phi vậy hoy mà ngon hớp hồn chim én luôn. Chỉ 10k hoy, ăn mạnh thì kêu gói 15k nè, ăn lại món này thấy cả tuổi thơ như ùa về á.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/32667190_1667445263382997_6062192380906307584_n.jpg?_nc_cat=0&oh=1d503ce00a9f49a5248f84f298a9db2f&oe=5B82DBC5","https://www.facebook.com/FoodyVietnam/videos/1667441743383349/","Photos from Foody.vn's post","","video","2018-05-27T23:00:16+0000","715","4704","244","57","9","7","4"
"Foody.vn","_210695369058001","210695369058001_1669924096468447","[Điểm danh loạt nhà hàng thuộc HỆ THỐNG HOÀNG YẾN đình đám]
Giảm đến 50% khi đặt bàn qua #tableNow

Chi tiết: http://bit.ly/tableNow-Nha-Hang-Hoang-Yen

Bạn có phải là fan của Hoàng Yến? Cùng điểm danh loạt nhà hàng thuộc Hệ thống Hoàng Yến với những ưu đãi cực hot nè:
 🔸Hoàng Yến Buffet Premier - Giảm 50% gói bia/ rượu vang
 🔸Hoàng Yến Buffet – Chỉ từ 159K tại Hoàng Yến Buffet – The Garden Mall
 🔸Buffet lẩu Hoàng Yến - Đi 4 tính 3 chỉ từ 135K/Người
 🔸Hoàng Yến Cuisine – Tặng món đặc sắc
 🔸Stix - Hải Sản Cao Cấp - Giảm giá hấp dẫn
Hưởng trọn ưu đãi tại hệ thống nhà hàng Hoàng Yến khi đặt bàn với #tableNow nha.","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33836533_1669922013135322_5019619576955011072_n.jpg?_nc_cat=0&oh=e9d44638d3e152f29db9155bbfb9854c&oe=5B76ED61","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1669922009801989/?type=3","Photos from Foody.vn's post","","photo","2018-05-27T16:59:00+0000","9","106","4","0","0","0","1"
"Foody.vn","_210695369058001","210695369058001_1667503766710480","[Thỏa mãn cơn thèm với 'BIỆT ĐỘI HÀU CHIẾN' béo ngậy]

Địa chỉ và ship tận nơi: https://goo.gl/sMyFmR

Hàu everywhere luôn nà, từ bánh căn, lẩu, đến súp, hàu nướng 24 vị, Hội mê độ béo của mấy em hàu có bị kích thích không dzậy hả.","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33583349_1667500156710841_9192452408377081856_n.jpg?_nc_cat=0&oh=6cf47770a907235069ddeba6162eb38e&oe=5B80BC65","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1667500153377508/?type=3","Photos from Foody.vn's post","","photo","2018-05-27T16:00:01+0000","107","494","24","3","1","0","4"
"Foody.vn","_210695369058001","210695369058001_1667084566752400","[Tưng bừng khai trương 'BÚN ĐẬU MẮM TÔM' gốc Hà Nội] 

Địa chỉ: https://goo.gl/8HY7mc

Thương hiệu bún đậu mắm tôm đình đám nhất SG vừa khai trương thêm quán mới với không gian rộng nhất trong các chi nhánh. Đặc biệt, với mỗi hóa đơn từ 200k, khách sẽ được bốc thăm 100% trúng các quà tặng hấp dẫn và giá trị nữa. Ghé ngay ngày 28/5 nha.","https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/33426471_1667050016755855_4233949777957486592_n.jpg?_nc_cat=0&oh=2a46d389bd35038f5663043dda8bec64&oe=5B7EC1A7","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1667050010089189/?type=3","Photos from Foody.vn's post","","photo","2018-05-27T15:00:01+0000","11","179","6","1","0","0","2"
"Foody.vn","_210695369058001","210695369058001_1667395893387934","Cả một thiên đường cho ai muốn ăn no từ sáng tới tối luôn nè, đủ các kiểu cơm, nui, mì, bún,... vừa ngon vừa nhiều có khi phải ăn 2 người mới no, nên giá giao động từ 50 - 60k mà cam kết đáng đồng tiền luôn.

👉Đặt món: https://goo.gl/uMDRD9
(❗Nhập mã UTHUONG để được giảm ngay 15% nhé❗)
----------
✅Free Ship (tối đa 30k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29771562_2043202879331001_6701284111551561728_n.jpg?_nc_cat=0&oh=01556fbb7ed080143012773f3f2cda27&oe=5B864927","https://www.facebook.com/now.vn/videos/2043202479331041/","Now.vn Sài Gòn","[No lòng cùng 'THIÊN ĐƯỜNG MÓN NGON' muốn món nào có món đó - Giảm 15%]

👉Đặt món: https://goo.gl/uMDRD9
(❗Nhập mã UTHUONG để được giảm ngay 15% nhé❗)

'Thiên giới' ăn ngon ăn no là đây rồi, từ các kiểu cơm, nui, mì, bún,... toàn món chất lượng không nhe, phần siêu nhiều có khi phải ăn 2 người mới no, nên giá giao động từ 50 - 60k mà cam kết đáng đồng tiền luôn.
------------
✅Free Ship (tối đa 30k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","video","2018-05-27T14:00:01+0000","68","811","24","5","1","1","0"
"Foody.vn","_210695369058001","210695369058001_1667486500045540","['1001 KIỂU BÁNH CANH NGON, LẠ' không ăn hơi phí]

Địa chỉ và ship tận nơi: https://goo.gl/dQadbg

Trong gia phả nhà bánh canh đã xuất hiện thêm bánh canh xào, bánh canh trộn, bánh canh vịt nữa nè. Nghe mới ha, cuối tuần đi đổi gió xíu hông? Ai đó gỉa bộ rủ đi ăn bánh canh coi 🙄","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33386608_1667475483379975_5015149353518497792_n.jpg?_nc_cat=0&oh=d046bb97401df0c22a1160fd0adc46e3&oe=5B84EBD7","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1667475476713309/?type=3","Photos from Foody.vn's post","","photo","2018-05-27T13:00:01+0000","43","338","13","2","0","0","2"
"Foody.vn","_210695369058001","210695369058001_1667448420049348","[Lỡ dính bùa yêu của '5 KIỂU BÁNH KUTE' hiếm có khó tiềm ở SG]

Địa chỉ và ship tận nơi: https://goo.gl/9jUe6Y

Size bánh mini xinh xinh, nhìn thôi là muốn chiếm đoạt em nó rồi. Bánh ngọt và mặn đều có, vị hơi ngon đó, nhưng SG ít nơi bán lắm, note lại mua thử đi.","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33384854_1667448100049380_5226573246127669248_n.jpg?_nc_cat=0&oh=ecc42352212ff7f24148a10eaced9cc7&oe=5B7AD265","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1667448096716047/?type=3","Photos from Foody.vn's post","","photo","2018-05-27T12:00:01+0000","78","646","21","2","2","0","1"
"Foody.vn","_210695369058001","210695369058001_1667386416722215","[Chọn ngay đi 'TRÀ SỮA TRÂN CHÂU ĐƯỜNG ĐEN' hót banh chành khu Q8 - Giảm 35%]
 
Link đặt món: https://goo.gl/hdA977
(Đặt món tại APP NOW, nhập mã BAOTRAM35 giảm 35%)

Fan của món 'Trân Châu Đường Đen' nhanh nhanh cập nhật thương hiệu mới luôn nè. Ly trà to oạch được cho thiệt nhiều trân châu đường đen ngọt lịm tim, vị ngon không thua kém gì các thương hiệu lớn đâu mà giá chỉ có 20k/ly thôi à nghen!
------------
Free Ship (tối đa 30k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30817043_2043577662568339_47650798133313536_n.jpg?_nc_cat=0&oh=0eaaded30fdc7dfdb8e7d2dd69154b2e&oe=5B82D498","https://www.facebook.com/FoodyVietnam/videos/1667386416722215/","Hót quá trời hót 'TRÀ SỮA TRÂN CHÂU ĐƯỜNG ĐEN' hút sung sướng - Giảm 35%","","video","2018-05-27T11:00:01+0000","318","1616","60","4","9","0","4"
"Foody.vn","_210695369058001","210695369058001_1667741253353398","[Ghim chặt tim “6 HỒ BƠI SANG CHẢNH NHẤT HỘI AN” thổi bay nắng hè gay gắt]

Địa chỉ đây nè: https://goo.gl/hZSerY 

:3 Giữa cái tiết trời nắng nứt đất cháy cát như vậy mà được nhảy ùm xuống bơi vài vòng trong lòng những hồ bơi xịn sò nhất Hội An thì còn gì đã bằng? Thực chất, 6 hồ bơi này nằm gọn trong những hotel/resort cực có số má của phố cổ đó ạ nên note vội địa chỉ mấy nơi này cho chuyến đi sắp tới của các gái nha!

Nguồn: TripNow.vn. Video: coupleakiwis
Pics: @thetravelnova/ @_ranyrany/ @_quochuy","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/28775511_1014724138734926_1437789398107160576_n.jpg?_nc_cat=0&oh=c0dfea068e4acde9559e39fe34008fde&oe=5B7C73DB","https://www.facebook.com/tripnow.vn/videos/1014723865401620/","TripNow.vn","[#TripWHERE - Ghim chặt tim “6 HỒ BƠI SANG CHẢNH NHẤT HỘI AN” thổi bay nắng hè gay gắt]

Địa chỉ đây nè: https://goo.gl/hZSerY 

:3 Giữa cái tiết trời nắng nứt đất cháy cát như vậy mà được nhảy ùm xuống bơi vài vòng trong lòng những hồ bơi xịn sò nhất Hội An thì còn gì đã bằng? Thực chất, 6 hồ bơi này nằm gọn trong những hotel/resort cực có số má của phố cổ đó ạ nên note vội địa chỉ mấy nơi này cho chuyến đi sắp tới của các gái nha!

:3 SHARE ngay cho mọi người cùng biết để nâng tầm chuyến đi Hội An lên 1 nấc thang mới nhé! #TripnowHoiAn

--------------------------------

(y) TripNow.vn để du lịch không biết mệt!

Video: coupleakiwis
Pics: @thetravelnova/ @_ranyrany/ @_quochuy","video","2018-05-27T09:30:11+0000","19","191","7","1","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1667332800060910","[Kéo nhau đi 'ĂN TRỌN THỦ ĐỨC' với code giảm 20% bí mật]

Chi tiết: https://goo.gl/UTB15b
💲Đặt hàng qua NOW App, nhập code 'THUDUC' giảm 20% cho các quán ở Thủ Đức.

Team Thủ Đức tranh thủ mấy ngày cuối tháng order vài món ngon hưởng thụ đi nè. Trà sữa Gongcha, gà nướng phomai, sashimi...nằm phây phây chờ ship tới là ăn thôi.
---
💰Free Ship (tối đa 20k) khi thanh toán qua AirPay cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29768153_1667345186726338_7038589591481221120_n.jpg?_nc_cat=0&oh=0f9e97f5c68b31851f286de028d65157&oe=5B7D7573","https://www.facebook.com/FoodyVietnam/videos/1667332800060910/","Ăn trọn Thủ Đức","","video","2018-05-27T09:00:01+0000","588","1900","79","21","8","2","3"
